    id	category_id	code	barcode       	mpn 	name                                    	  price	image          	feature	vendor	available	descr                                   	
684994	     680347	None	6953156283336 	None	Baseus  Cafule (special edition) (CAL...	  150.0	['684994.jpg'] 	None   	None  	9        	Кабель Lightning 1.0 m Baseus Cafule ...	
682020	     680347	None	6953156294738 	None	Baseus (1м) Zinc Magnetic Cable USB F...	  150.0	['682020.jpg'] 	None   	None  	2        	Baseus Zinc Magnetic Cable USB For iP...	
684848	     680347	None	2000996040279 	None	Адаптер Lightning/3.5 mm 0.1 m Voltro...	  190.0	['684848.jpg'] 	None   	None  	2        	Адаптер Lightning/3.5 mm 0.1 m Voltro...	
684556	     680347	None	6931474720801 	None	Кабель Lightning Borofone BU16 Skill ...	  110.0	['684556.jpg'] 	None   	None  	12       	Кабель Lightning Borofone BU16 Skill ...	
680344	     618400	None	6950713137972 	None	ATCom  sata кабель 50см                 	   40.0	['680344.jpg'] 	None   	None  	3        	Перехідник живлення SATA (ASK-SATA CA...	
680345	     618400	None	None          	None	ATCom  sata кабель з Г конектором 50см  	   40.0	['680345.jpg'] 	None   	None  	10       	Кабель SATA 0.5 m Atcom (10108) черво...	
618406	     618400	None	6950713137989 	None	Molex - SATA ATCom                      	   40.0	['618406.jpg'] 	None   	None  	31       	Кабель SATA живлення 0.15 m Atcom (37...	
679226	     618400	None	2170120170520 	None	Sata інтерфейс Г-конектор               	   40.0	['679226.jpg'] 	None   	None  	22       	Кабель Sata інтерфейс Г-конектор з за...	
618407	     618400	None	2130520007857 	None	Sata живлення 2port                     	   25.0	['618407.jpg'] 	None   	None  	8        	Перехідник живлення SATA (ASK-SATA CA...	
677331	     618500	None	2230720135272 	None	2 Sata  - 8 Pin кабль живлення для ві...	  100.0	['677331.jpg'] 	None   	None  	12       	None                                    	
677055	     618500	None	None          	None	Molex - 8 Pin кабль живлення для віде...	   50.0	['677055.jpg'] 	None   	None  	17       	None                                    	
679742	     618500	None	None          	None	Живлення для відеокарти  6-pin to 2x4...	   30.0	['679742.jpg'] 	None   	None  	2        	None                                    	
677202	     618500	None	None          	None	Живлення для відеокарти 6-pin to Sata   	   40.0	['677202.jpg'] 	None   	None  	9        	None                                    	
672083	     618500	None	None          	None	Живлення процесора з 4pin на 8pin       	   40.0	['672083.jpg'] 	None   	None  	3        	None                                    	
678405	     618500	None	None          	None	Кабель для підключення кнопок RESET/P...	   20.0	['678405.jpg'] 	None   	None  	37       	None                                    	
684459	     618500	None	2000996038177 	None	Кабель живлення 1.2 м євровилка         	   70.0	['684459.jpg'] 	None   	None  	28       	Кабель живлення 1.2 m чорний (CEE 7/7...	
618518	     618500	None	2000996036944 	None	Кабель живлення 1.2 м, Value, для ноу...	   60.0	['618518.jpg'] 	None   	None  	16       	Кабель для ноутбучного блока живлення...	
618502	     618500	None	None          	None	Кабель живлення 1.5 м євровилка 90`     	   50.0	['618502.jpg'] 	None   	None  	6        	None                                    	
676326	     618500	None	None          	None	Кабель живлення 1.5 м, Value, для ноу...	   35.0	['676326.jpg'] 	None   	None  	53       	None                                    	
